bin_number,bin_length,network
51377801,8,"MASTER, CARTE_BANCAIRE"
51377191,8,"MASTER, CARTE_BANCAIRE"
51377367,8,"MASTER, CARTE_BANCAIRE"
51377402,8,"MASTER, CARTE_BANCAIRE"
51323417,8,"MASTER, CARTE_BANCAIRE"
45622090,8,"VISA, CARTE_BANCAIRE"
51362616,8,"MASTER, CARTE_BANCAIRE"
52945616,8,"MASTER, CARTE_BANCAIRE"
51377329,8,"MASTER, CARTE_BANCAIRE"
49768009,8,"VISA, CARTE_BANCAIRE"
49733891,8,"VISA, CARTE_BANCAIRE"
45932922,8,"VISA, CARTE_BANCAIRE"
49735579,8,"VISA, CARTE_BANCAIRE"
49736526,8,"VISA, CARTE_BANCAIRE"
56125710,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
56125833,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
51325108,8,"MASTER, CARTE_BANCAIRE"
51310102,8,"MASTER, CARTE_BANCAIRE"
56125836,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
51310161,8,"MASTER, CARTE_BANCAIRE"
56125694,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
51310133,8,"MASTER, CARTE_BANCAIRE"
56125617,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
51326282,8,"MASTER, CARTE_BANCAIRE"
51327502,8,"MASTER, CARTE_BANCAIRE"
51377140,8,"MASTER, CARTE_BANCAIRE"
51377136,8,"MASTER, CARTE_BANCAIRE"
51377081,8,"MASTER, CARTE_BANCAIRE"
49720595,8,"VISA, CARTE_BANCAIRE"
49720648,8,"VISA, CARTE_BANCAIRE"
51377031,8,"MASTER, CARTE_BANCAIRE"
51327755,8,"MASTER, CARTE_BANCAIRE"
58174484,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
51310748,8,"MASTER, CARTE_BANCAIRE"
51310745,8,"MASTER, CARTE_BANCAIRE"
51310769,8,"MASTER, CARTE_BANCAIRE"
51310787,8,"MASTER, CARTE_BANCAIRE"
51310740,8,"MASTER, CARTE_BANCAIRE"
51310845,8,"MASTER, CARTE_BANCAIRE"
51310829,8,"MASTER, CARTE_BANCAIRE"
51377941,8,"MASTER, CARTE_BANCAIRE"
51378048,8,"MASTER, CARTE_BANCAIRE"
51378045,8,"MASTER, CARTE_BANCAIRE"
51377933,8,"MASTER, CARTE_BANCAIRE"
51377992,8,"MASTER, CARTE_BANCAIRE"
51377998,8,"MASTER, CARTE_BANCAIRE"
51377999,8,"MASTER, CARTE_BANCAIRE"
51378010,8,"MASTER, CARTE_BANCAIRE"
51310822,8,"MASTER, CARTE_BANCAIRE"
51378147,8,"MASTER, CARTE_BANCAIRE"
51377768,8,"MASTER, CARTE_BANCAIRE"
51377347,8,"MASTER, CARTE_BANCAIRE"
51362687,8,"MASTER, CARTE_BANCAIRE"
51362681,8,"MASTER, CARTE_BANCAIRE"
52886401,8,"MASTER, CARTE_BANCAIRE"
51377783,8,"MASTER, CARTE_BANCAIRE"
52886404,8,"MASTER, CARTE_BANCAIRE"
52886400,8,"MASTER, CARTE_BANCAIRE"
51377398,8,"MASTER, CARTE_BANCAIRE"
51377740,8,"MASTER, CARTE_BANCAIRE"
51377760,8,"MASTER, CARTE_BANCAIRE"
51377822,8,"MASTER, CARTE_BANCAIRE"
40220538,8,"VISA, CARTE_BANCAIRE"
51377713,8,"MASTER, CARTE_BANCAIRE"
58174389,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
49720599,8,"VISA, CARTE_BANCAIRE"
51377040,8,"MASTER, CARTE_BANCAIRE"
49771105,8,"VISA, CARTE_BANCAIRE"
49720590,8,"VISA, CARTE_BANCAIRE"
51310894,8,"MASTER, CARTE_BANCAIRE"
51378017,8,"MASTER, CARTE_BANCAIRE"
51377133,8,"MASTER, CARTE_BANCAIRE"
51377928,8,"MASTER, CARTE_BANCAIRE"
51327208,8,"MASTER, CARTE_BANCAIRE"
51377996,8,"MASTER, CARTE_BANCAIRE"
51327206,8,"MASTER, CARTE_BANCAIRE"
51378083,8,"MASTER, CARTE_BANCAIRE"
51377820,8,"MASTER, CARTE_BANCAIRE"
51377830,8,"MASTER, CARTE_BANCAIRE"
51377867,8,"MASTER, CARTE_BANCAIRE"
51378081,8,"MASTER, CARTE_BANCAIRE"
51377781,8,"MASTER, CARTE_BANCAIRE"
49770905,8,"VISA, CARTE_BANCAIRE"
51310739,8,"MASTER, CARTE_BANCAIRE"
45625608,8,"VISA, CARTE_BANCAIRE"
51310713,8,"MASTER, CARTE_BANCAIRE"
49771005,8,"VISA, CARTE_BANCAIRE"
53410129,8,"MASTER, CARTE_BANCAIRE"
51362685,8,"MASTER, CARTE_BANCAIRE"
53410298,8,"MASTER, CARTE_BANCAIRE"
53410312,8,"MASTER, CARTE_BANCAIRE"
51377547,8,"MASTER, CARTE_BANCAIRE"
51377560,8,"MASTER, CARTE_BANCAIRE"
53410113,8,"MASTER, CARTE_BANCAIRE"
51363664,8,"MASTER, CARTE_BANCAIRE"
51314233,8,"MASTER, CARTE_BANCAIRE"
51377910,8,"MASTER, CARTE_BANCAIRE"
53410912,8,"MASTER, CARTE_BANCAIRE"
53410917,8,"MASTER, CARTE_BANCAIRE"
51313813,8,"MASTER, CARTE_BANCAIRE"
51313829,8,"MASTER, CARTE_BANCAIRE"
53410987,8,"MASTER, CARTE_BANCAIRE"
53410947,8,"MASTER, CARTE_BANCAIRE"
53410969,8,"MASTER, CARTE_BANCAIRE"
51313883,8,"MASTER, CARTE_BANCAIRE"
51310887,8,"MASTER, CARTE_BANCAIRE"
51377826,8,"MASTER, CARTE_BANCAIRE"
45610837,8,"VISA, CARTE_BANCAIRE"
51377882,8,"MASTER, CARTE_BANCAIRE"
51378035,8,"MASTER, CARTE_BANCAIRE"
51361113,8,"MASTER, CARTE_BANCAIRE"
51377344,8,"MASTER, CARTE_BANCAIRE"
51377846,8,"MASTER, CARTE_BANCAIRE"
51328685,8,"MASTER, CARTE_BANCAIRE"
51377187,8,"MASTER, CARTE_BANCAIRE"
51377965,8,"MASTER, CARTE_BANCAIRE"
51377382,8,"MASTER, CARTE_BANCAIRE"
51377769,8,"MASTER, CARTE_BANCAIRE"
51377834,8,"MASTER, CARTE_BANCAIRE"
51377824,8,"MASTER, CARTE_BANCAIRE"
51362689,8,"MASTER, CARTE_BANCAIRE"
51377594,8,"MASTER, CARTE_BANCAIRE"
51310733,8,"MASTER, CARTE_BANCAIRE"
53410331,8,"MASTER, CARTE_BANCAIRE"
49770900,8,"VISA, CARTE_BANCAIRE"
53410335,8,"MASTER, CARTE_BANCAIRE"
45627606,8,"VISA, CARTE_BANCAIRE"
53410135,8,"MASTER, CARTE_BANCAIRE"
51362181,8,"MASTER, CARTE_BANCAIRE"
53410199,8,"MASTER, CARTE_BANCAIRE"
53410239,8,"MASTER, CARTE_BANCAIRE"
51314222,8,"MASTER, CARTE_BANCAIRE"
49790866,8,"VISA, CARTE_BANCAIRE"
49790822,8,"VISA, CARTE_BANCAIRE"
49739786,8,"VISA, CARTE_BANCAIRE"
53411135,8,"MASTER, CARTE_BANCAIRE"
45612888,8,"VISA, CARTE_BANCAIRE"
49790891,8,"VISA, CARTE_BANCAIRE"
53411167,8,"MASTER, CARTE_BANCAIRE"
49739787,8,"VISA, CARTE_BANCAIRE"
51314148,8,"MASTER, CARTE_BANCAIRE"
53411002,8,"MASTER, CARTE_BANCAIRE"
53411025,8,"MASTER, CARTE_BANCAIRE"
52099368,8,"MASTER, CARTE_BANCAIRE"
53410367,8,"MASTER, CARTE_BANCAIRE"
53410366,8,"MASTER, CARTE_BANCAIRE"
53410122,8,"MASTER, CARTE_BANCAIRE"
53410124,8,"MASTER, CARTE_BANCAIRE"
53410160,8,"MASTER, CARTE_BANCAIRE"
53410182,8,"MASTER, CARTE_BANCAIRE"
53410224,8,"MASTER, CARTE_BANCAIRE"
51313020,8,"MASTER, CARTE_BANCAIRE"
53410240,8,"MASTER, CARTE_BANCAIRE"
51362179,8,"MASTER, CARTE_BANCAIRE"
51313024,8,"MASTER, CARTE_BANCAIRE"
51362189,8,"MASTER, CARTE_BANCAIRE"
51314291,8,"MASTER, CARTE_BANCAIRE"
49790868,8,"VISA, CARTE_BANCAIRE"
45612816,8,"VISA, CARTE_BANCAIRE"
49790893,8,"VISA, CARTE_BANCAIRE"
51314131,8,"MASTER, CARTE_BANCAIRE"
53410939,8,"MASTER, CARTE_BANCAIRE"
53411160,8,"MASTER, CARTE_BANCAIRE"
53411067,8,"MASTER, CARTE_BANCAIRE"
53410935,8,"MASTER, CARTE_BANCAIRE"
53411130,8,"MASTER, CARTE_BANCAIRE"
53411033,8,"MASTER, CARTE_BANCAIRE"
51314261,8,"MASTER, CARTE_BANCAIRE"
49790824,8,"VISA, CARTE_BANCAIRE"
53411091,8,"MASTER, CARTE_BANCAIRE"
53410340,8,"MASTER, CARTE_BANCAIRE"
53410345,8,"MASTER, CARTE_BANCAIRE"
53410324,8,"MASTER, CARTE_BANCAIRE"
53410394,8,"MASTER, CARTE_BANCAIRE"
53410320,8,"MASTER, CARTE_BANCAIRE"
53410369,8,"MASTER, CARTE_BANCAIRE"
52099356,8,"MASTER, CARTE_BANCAIRE"
51362170,8,"MASTER, CARTE_BANCAIRE"
51313013,8,"MASTER, CARTE_BANCAIRE"
53410220,8,"MASTER, CARTE_BANCAIRE"
52099338,8,"MASTER, CARTE_BANCAIRE"
53410210,8,"MASTER, CARTE_BANCAIRE"
51313025,8,"MASTER, CARTE_BANCAIRE"
53410225,8,"MASTER, CARTE_BANCAIRE"
53410212,8,"MASTER, CARTE_BANCAIRE"
53410112,8,"MASTER, CARTE_BANCAIRE"
53410269,8,"MASTER, CARTE_BANCAIRE"
49739782,8,"VISA, CARTE_BANCAIRE"
53410247,8,"MASTER, CARTE_BANCAIRE"
53410281,8,"MASTER, CARTE_BANCAIRE"
53410222,8,"MASTER, CARTE_BANCAIRE"
45627602,8,"VISA, CARTE_BANCAIRE"
53410302,8,"MASTER, CARTE_BANCAIRE"
51362184,8,"MASTER, CARTE_BANCAIRE"
52099309,8,"MASTER, CARTE_BANCAIRE"
51314266,8,"MASTER, CARTE_BANCAIRE"
51314236,8,"MASTER, CARTE_BANCAIRE"
51314199,8,"MASTER, CARTE_BANCAIRE"
45612814,8,"VISA, CARTE_BANCAIRE"
49790864,8,"VISA, CARTE_BANCAIRE"
49790899,8,"VISA, CARTE_BANCAIRE"
53411081,8,"MASTER, CARTE_BANCAIRE"
51314298,8,"MASTER, CARTE_BANCAIRE"
51313733,8,"MASTER, CARTE_BANCAIRE"
53410913,8,"MASTER, CARTE_BANCAIRE"
53410998,8,"MASTER, CARTE_BANCAIRE"
51313817,8,"MASTER, CARTE_BANCAIRE"
45612886,8,"VISA, CARTE_BANCAIRE"
51363667,8,"MASTER, CARTE_BANCAIRE"
53411169,8,"MASTER, CARTE_BANCAIRE"
53411120,8,"MASTER, CARTE_BANCAIRE"
51313898,8,"MASTER, CARTE_BANCAIRE"
53411044,8,"MASTER, CARTE_BANCAIRE"
51313881,8,"MASTER, CARTE_BANCAIRE"
51313882,8,"MASTER, CARTE_BANCAIRE"
53411017,8,"MASTER, CARTE_BANCAIRE"
51313835,8,"MASTER, CARTE_BANCAIRE"
52099378,8,"MASTER, CARTE_BANCAIRE"
51362182,8,"MASTER, CARTE_BANCAIRE"
51313083,8,"MASTER, CARTE_BANCAIRE"
53410261,8,"MASTER, CARTE_BANCAIRE"
53410245,8,"MASTER, CARTE_BANCAIRE"
53411124,8,"MASTER, CARTE_BANCAIRE"
45612817,8,"VISA, CARTE_BANCAIRE"
51314161,8,"MASTER, CARTE_BANCAIRE"
53410910,8,"MASTER, CARTE_BANCAIRE"
51313812,8,"MASTER, CARTE_BANCAIRE"
51313868,8,"MASTER, CARTE_BANCAIRE"
51313866,8,"MASTER, CARTE_BANCAIRE"
49775339,8,"VISA, CARTE_BANCAIRE"
49775333,8,"VISA, CARTE_BANCAIRE"
51315448,8,"MASTER, CARTE_BANCAIRE"
49725753,8,"VISA, CARTE_BANCAIRE"
51316517,8,"MASTER, CARTE_BANCAIRE"
51316533,8,"MASTER, CARTE_BANCAIRE"
51724301,8,"MASTER, CARTE_BANCAIRE"
51316587,8,"MASTER, CARTE_BANCAIRE"
51316310,8,"MASTER, CARTE_BANCAIRE"
51316313,8,"MASTER, CARTE_BANCAIRE"
51316282,8,"MASTER, CARTE_BANCAIRE"
51316213,8,"MASTER, CARTE_BANCAIRE"
51318539,8,"MASTER, CARTE_BANCAIRE"
49775335,8,"VISA, CARTE_BANCAIRE"
46547620,8,"VISA, CARTE_BANCAIRE"
51364390,8,"MASTER, CARTE_BANCAIRE"
51364398,8,"MASTER, CARTE_BANCAIRE"
51315422,8,"MASTER, CARTE_BANCAIRE"
49774609,8,"VISA, CARTE_BANCAIRE"
51724387,8,"MASTER, CARTE_BANCAIRE"
51316320,8,"MASTER, CARTE_BANCAIRE"
50759016,8,CARTE_BANCAIRE
51316267,8,"MASTER, CARTE_BANCAIRE"
51316510,8,"MASTER, CARTE_BANCAIRE"
51316231,8,"MASTER, CARTE_BANCAIRE"
49760980,8,"VISA, CARTE_BANCAIRE"
49793108,8,"VISA, CARTE_BANCAIRE"
49793274,8,"VISA, CARTE_BANCAIRE"
49793102,8,"VISA, CARTE_BANCAIRE"
51318535,8,"MASTER, CARTE_BANCAIRE"
51318587,8,"MASTER, CARTE_BANCAIRE"
51318594,8,"MASTER, CARTE_BANCAIRE"
49793211,8,"VISA, CARTE_BANCAIRE"
51318629,8,"MASTER, CARTE_BANCAIRE"
51367780,8,"MASTER, CARTE_BANCAIRE"
51318639,8,"MASTER, CARTE_BANCAIRE"
51318633,8,"MASTER, CARTE_BANCAIRE"
45616984,8,"VISA, CARTE_BANCAIRE"
49762219,8,"VISA, CARTE_BANCAIRE"
51318517,8,"MASTER, CARTE_BANCAIRE"
49763126,8,"VISA, CARTE_BANCAIRE"
49763080,8,"VISA, CARTE_BANCAIRE"
56120243,8,CARTE_BANCAIRE
49762216,8,"VISA, CARTE_BANCAIRE"
51336572,8,"MASTER, CARTE_BANCAIRE"
51320700,8,"MASTER, CARTE_BANCAIRE"
51336593,8,"MASTER, CARTE_BANCAIRE"
51336215,8,"MASTER, CARTE_BANCAIRE"
45616538,8,"VISA, CARTE_BANCAIRE"
51335392,8,"MASTER, CARTE_BANCAIRE"
51336214,8,"MASTER, CARTE_BANCAIRE"
46547621,8,"VISA, CARTE_BANCAIRE"
51315545,8,"MASTER, CARTE_BANCAIRE"
54953803,8,"MASTER, CARTE_BANCAIRE"
49774607,8,"VISA, CARTE_BANCAIRE"
51365721,8,"MASTER, CARTE_BANCAIRE"
51316366,8,"MASTER, CARTE_BANCAIRE"
49793101,8,"VISA, CARTE_BANCAIRE"
49793283,8,"VISA, CARTE_BANCAIRE"
51318533,8,"MASTER, CARTE_BANCAIRE"
56120238,8,CARTE_BANCAIRE
56120277,8,CARTE_BANCAIRE
49909823,8,"VISA, CARTE_BANCAIRE"
51318483,8,"MASTER, CARTE_BANCAIRE"
51318510,8,"MASTER, CARTE_BANCAIRE"
49909722,8,"VISA, CARTE_BANCAIRE"
51335369,8,"MASTER, CARTE_BANCAIRE"
51335360,8,"MASTER, CARTE_BANCAIRE"
51335362,8,"MASTER, CARTE_BANCAIRE"
51335376,8,"MASTER, CARTE_BANCAIRE"
56120592,8,CARTE_BANCAIRE
51336567,8,"MASTER, CARTE_BANCAIRE"
49909620,8,"VISA, CARTE_BANCAIRE"
51336202,8,"MASTER, CARTE_BANCAIRE"
51336239,8,"MASTER, CARTE_BANCAIRE"
56120437,8,CARTE_BANCAIRE
56120493,8,CARTE_BANCAIRE
56120496,8,CARTE_BANCAIRE
56120470,8,CARTE_BANCAIRE
49715992,8,"VISA, CARTE_BANCAIRE"
49765020,8,"VISA, CARTE_BANCAIRE"
45619380,8,"VISA, CARTE_BANCAIRE"
52371825,8,"MASTER, CARTE_BANCAIRE"
49732932,8,"VISA, CARTE_BANCAIRE"
49781813,8,"VISA, CARTE_BANCAIRE"
49733996,8,"VISA, CARTE_BANCAIRE"
51372109,8,"MASTER, CARTE_BANCAIRE"
58174411,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
56125798,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
56125995,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
56125744,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
51326286,8,"MASTER, CARTE_BANCAIRE"
51326285,8,"MASTER, CARTE_BANCAIRE"
51326288,8,"MASTER, CARTE_BANCAIRE"
51327508,8,"MASTER, CARTE_BANCAIRE"
56125933,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
51310768,8,"MASTER, CARTE_BANCAIRE"
45625604,8,"VISA, CARTE_BANCAIRE"
56125912,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
56125623,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
51327205,8,"MASTER, CARTE_BANCAIRE"
51378169,8,"MASTER, CARTE_BANCAIRE"
51377865,8,"MASTER, CARTE_BANCAIRE"
51377895,8,"MASTER, CARTE_BANCAIRE"
51377844,8,"MASTER, CARTE_BANCAIRE"
51377901,8,"MASTER, CARTE_BANCAIRE"
51377892,8,"MASTER, CARTE_BANCAIRE"
51377911,8,"MASTER, CARTE_BANCAIRE"
51377324,8,"MASTER, CARTE_BANCAIRE"
51377391,8,"MASTER, CARTE_BANCAIRE"
51362614,8,"MASTER, CARTE_BANCAIRE"
51377394,8,"MASTER, CARTE_BANCAIRE"
53410329,8,"MASTER, CARTE_BANCAIRE"
51361119,8,"MASTER, CARTE_BANCAIRE"
51362610,8,"MASTER, CARTE_BANCAIRE"
49790825,8,"VISA, CARTE_BANCAIRE"
45612889,8,"VISA, CARTE_BANCAIRE"
51314268,8,"MASTER, CARTE_BANCAIRE"
53411161,8,"MASTER, CARTE_BANCAIRE"
49790894,8,"VISA, CARTE_BANCAIRE"
53410120,8,"MASTER, CARTE_BANCAIRE"
53411183,8,"MASTER, CARTE_BANCAIRE"
51313060,8,"MASTER, CARTE_BANCAIRE"
51314195,8,"MASTER, CARTE_BANCAIRE"
45612887,8,"VISA, CARTE_BANCAIRE"
51313039,8,"MASTER, CARTE_BANCAIRE"
51724339,8,"MASTER, CARTE_BANCAIRE"
51316545,8,"MASTER, CARTE_BANCAIRE"
51316395,8,"MASTER, CARTE_BANCAIRE"
51365722,8,"MASTER, CARTE_BANCAIRE"
50759004,8,CARTE_BANCAIRE
51365713,8,"MASTER, CARTE_BANCAIRE"
51316544,8,"MASTER, CARTE_BANCAIRE"
46547720,8,"VISA, CARTE_BANCAIRE"
49793280,8,"VISA, CARTE_BANCAIRE"
51318494,8,"MASTER, CARTE_BANCAIRE"
49730193,8,"VISA, CARTE_BANCAIRE"
49909520,8,"VISA, CARTE_BANCAIRE"
51336596,8,"MASTER, CARTE_BANCAIRE"
56120430,8,CARTE_BANCAIRE
56120362,8,CARTE_BANCAIRE
51367715,8,"MASTER, CARTE_BANCAIRE"
56120584,8,CARTE_BANCAIRE
51318469,8,"MASTER, CARTE_BANCAIRE"
56120570,8,CARTE_BANCAIRE
56120537,8,CARTE_BANCAIRE
51335368,8,"MASTER, CARTE_BANCAIRE"
51323418,8,"MASTER, CARTE_BANCAIRE"
49781831,8,"VISA, CARTE_BANCAIRE"
49733890,8,"VISA, CARTE_BANCAIRE"
51323413,8,"MASTER, CARTE_BANCAIRE"
45932921,8,"VISA, CARTE_BANCAIRE"
58174311,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
58174384,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
56125099,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
49769998,8,"VISA, CARTE_BANCAIRE"
56125725,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
51377020,8,"MASTER, CARTE_BANCAIRE"
56125822,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
51377967,8,"MASTER, CARTE_BANCAIRE"
51377531,8,"MASTER, CARTE_BANCAIRE"
51377802,8,"MASTER, CARTE_BANCAIRE"
49771108,8,"VISA, CARTE_BANCAIRE"
51361103,8,"MASTER, CARTE_BANCAIRE"
45610868,8,"VISA, CARTE_BANCAIRE"
51378044,8,"MASTER, CARTE_BANCAIRE"
51378095,8,"MASTER, CARTE_BANCAIRE"
51377787,8,"MASTER, CARTE_BANCAIRE"
51310766,8,"MASTER, CARTE_BANCAIRE"
51378117,8,"MASTER, CARTE_BANCAIRE"
51724378,8,"MASTER, CARTE_BANCAIRE"
49774602,8,"VISA, CARTE_BANCAIRE"
51365710,8,"MASTER, CARTE_BANCAIRE"
51316582,8,"MASTER, CARTE_BANCAIRE"
50759002,8,CARTE_BANCAIRE
49793214,8,"VISA, CARTE_BANCAIRE"
49793119,8,"VISA, CARTE_BANCAIRE"
51318610,8,"MASTER, CARTE_BANCAIRE"
51318668,8,"MASTER, CARTE_BANCAIRE"
51318687,8,"MASTER, CARTE_BANCAIRE"
49763127,8,"VISA, CARTE_BANCAIRE"
45616596,8,"VISA, CARTE_BANCAIRE"
49909720,8,"VISA, CARTE_BANCAIRE"
56120441,8,CARTE_BANCAIRE
56120519,8,CARTE_BANCAIRE
49765022,8,"VISA, CARTE_BANCAIRE"
49765030,8,"VISA, CARTE_BANCAIRE"
51336564,8,"MASTER, CARTE_BANCAIRE"
56120446,8,CARTE_BANCAIRE
51336206,8,"MASTER, CARTE_BANCAIRE"
51335361,8,"MASTER, CARTE_BANCAIRE"
56120573,8,CARTE_BANCAIRE
51335373,8,"MASTER, CARTE_BANCAIRE"
58174412,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
58174380,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
56125968,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
56125998,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
49735588,8,"VISA, CARTE_BANCAIRE"
56125887,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
56125783,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
56125917,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
49722090,8,"VISA, CARTE_BANCAIRE"
56125924,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
51377002,8,"MASTER, CARTE_BANCAIRE"
56125610,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
51378120,8,"MASTER, CARTE_BANCAIRE"
51378082,8,"MASTER, CARTE_BANCAIRE"
51378129,8,"MASTER, CARTE_BANCAIRE"
51377747,8,"MASTER, CARTE_BANCAIRE"
51377913,8,"MASTER, CARTE_BANCAIRE"
51377888,8,"MASTER, CARTE_BANCAIRE"
51378031,8,"MASTER, CARTE_BANCAIRE"
51377828,8,"MASTER, CARTE_BANCAIRE"
51377920,8,"MASTER, CARTE_BANCAIRE"
51377831,8,"MASTER, CARTE_BANCAIRE"
51377899,8,"MASTER, CARTE_BANCAIRE"
49771107,8,"VISA, CARTE_BANCAIRE"
51377539,8,"MASTER, CARTE_BANCAIRE"
51361115,8,"MASTER, CARTE_BANCAIRE"
51377166,8,"MASTER, CARTE_BANCAIRE"
51362611,8,"MASTER, CARTE_BANCAIRE"
53410322,8,"MASTER, CARTE_BANCAIRE"
51313012,8,"MASTER, CARTE_BANCAIRE"
51313081,8,"MASTER, CARTE_BANCAIRE"
45627603,8,"VISA, CARTE_BANCAIRE"
49739781,8,"VISA, CARTE_BANCAIRE"
45612883,8,"VISA, CARTE_BANCAIRE"
53411117,8,"MASTER, CARTE_BANCAIRE"
51314212,8,"MASTER, CARTE_BANCAIRE"
51363668,8,"MASTER, CARTE_BANCAIRE"
53410235,8,"MASTER, CARTE_BANCAIRE"
53410168,8,"MASTER, CARTE_BANCAIRE"
51363666,8,"MASTER, CARTE_BANCAIRE"
53410267,8,"MASTER, CARTE_BANCAIRE"
51314282,8,"MASTER, CARTE_BANCAIRE"
51314160,8,"MASTER, CARTE_BANCAIRE"
53410981,8,"MASTER, CARTE_BANCAIRE"
51313833,8,"MASTER, CARTE_BANCAIRE"
49793273,8,"VISA, CARTE_BANCAIRE"
49793141,8,"VISA, CARTE_BANCAIRE"
49760919,8,"VISA, CARTE_BANCAIRE"
51317391,8,"MASTER, CARTE_BANCAIRE"
51318524,8,"MASTER, CARTE_BANCAIRE"
56120286,8,CARTE_BANCAIRE
49762210,8,"VISA, CARTE_BANCAIRE"
51318448,8,"MASTER, CARTE_BANCAIRE"
51318635,8,"MASTER, CARTE_BANCAIRE"
56120242,8,CARTE_BANCAIRE
49909627,8,"VISA, CARTE_BANCAIRE"
51367711,8,"MASTER, CARTE_BANCAIRE"
49909624,8,"VISA, CARTE_BANCAIRE"
51318522,8,"MASTER, CARTE_BANCAIRE"
51318698,8,"MASTER, CARTE_BANCAIRE"
45616977,8,"VISA, CARTE_BANCAIRE"
51318620,8,"MASTER, CARTE_BANCAIRE"
49909928,8,"VISA, CARTE_BANCAIRE"
49793285,8,"VISA, CARTE_BANCAIRE"
51318560,8,"MASTER, CARTE_BANCAIRE"
51336205,8,"MASTER, CARTE_BANCAIRE"
51335366,8,"MASTER, CARTE_BANCAIRE"
51336248,8,"MASTER, CARTE_BANCAIRE"
56120421,8,CARTE_BANCAIRE
56120343,8,CARTE_BANCAIRE
56120338,8,CARTE_BANCAIRE
49909822,8,"VISA, CARTE_BANCAIRE"
51336210,8,"MASTER, CARTE_BANCAIRE"
56120538,8,CARTE_BANCAIRE
51335365,8,"MASTER, CARTE_BANCAIRE"
56120475,8,CARTE_BANCAIRE
49765063,8,"VISA, CARTE_BANCAIRE"
49715925,8,"VISA, CARTE_BANCAIRE"
49765303,8,"VISA, CARTE_BANCAIRE"
49799094,8,"VISA, CARTE_BANCAIRE"
49799026,8,"VISA, CARTE_BANCAIRE"
49799069,8,"VISA, CARTE_BANCAIRE"
51322569,8,"MASTER, CARTE_BANCAIRE"
51322563,8,"MASTER, CARTE_BANCAIRE"
52371829,8,"MASTER, CARTE_BANCAIRE"
51372103,8,"MASTER, CARTE_BANCAIRE"
49733990,8,"VISA, CARTE_BANCAIRE"
51324815,8,"MASTER, CARTE_BANCAIRE"
49736551,8,"VISA, CARTE_BANCAIRE"
51374118,8,"MASTER, CARTE_BANCAIRE"
51374115,8,"MASTER, CARTE_BANCAIRE"
56125731,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
49736555,8,"VISA, CARTE_BANCAIRE"
56125682,8,"MASTER, MAESTRO, CARTE_BANCAIRE"
51310139,8,"MASTER, CARTE_BANCAIRE"
49720692,8,"VISA, CARTE_BANCAIRE"
49787600,8,"VISA, CARTE_BANCAIRE"
49771106,8,"VISA, CARTE_BANCAIRE"
51310166,8,"MASTER, CARTE_BANCAIRE"
51310144,8,"MASTER, CARTE_BANCAIRE"
51377117,8,"MASTER, CARTE_BANCAIRE"
51377098,8,"MASTER, CARTE_BANCAIRE"
51327507,8,"MASTER, CARTE_BANCAIRE"
51310860,8,"MASTER, CARTE_BANCAIRE"
51377131,8,"MASTER, CARTE_BANCAIRE"
45625607,8,"VISA, CARTE_BANCAIRE"
51310781,8,"MASTER, CARTE_BANCAIRE"
51377811,8,"MASTER, CARTE_BANCAIRE"
51377987,8,"MASTER, CARTE_BANCAIRE"
45610866,8,"VISA, CARTE_BANCAIRE"
49739713,8,"VISA, CARTE_BANCAIRE"
40220539,8,"VISA, CARTE_BANCAIRE"
51377282,8,"MASTER, CARTE_BANCAIRE"
51377886,8,"MASTER, CARTE_BANCAIRE"
45611544,8,"VISA, CARTE_BANCAIRE"
45627605,8,"VISA, CARTE_BANCAIRE"
51362171,8,"MASTER, CARTE_BANCAIRE"
51310844,8,"MASTER, CARTE_BANCAIRE"
51378124,8,"MASTER, CARTE_BANCAIRE"
