bin_number,bin_length,cartes_bancaires_network,active_merchant_network,bin_to_store_in_active_merchant
45333767,8,"VISA, CARTE_BANCAIRE",visa,453337
45333768,8,"VISA, CARTE_BANCAIRE",visa,453337
45335495,8,"VISA, CARTE_BANCAIRE",visa,453354
51364247,8,"MASTER, CARTE_BANCAIRE",master,513642
45335620,8,"VISA, CARTE_BANCAIRE",visa,453356
51366696,8,"MASTER, CARTE_BANCAIRE",master,513666
51366670,8,"MASTER, CARTE_BANCAIRE",master,513666
45335671,8,"VISA, CARTE_BANCAIRE",visa,453356
45335660,8,"VISA, CARTE_BANCAIRE",visa,453356
51377971,8,"MASTER, CARTE_BANCAIRE",master,513779
51378072,8,"MASTER, CARTE_BANCAIRE",master,513780
51377771,8,"MASTER, CARTE_BANCAIRE",master,513777
51377875,8,"MASTER, CARTE_BANCAIRE",master,513778
49784839,8,"VISA, CARTE_BANCAIRE",visa,497848
45330145,8,"VISA, CARTE_BANCAIRE",visa,453301
49786407,8,"VISA, CARTE_BANCAIRE",visa,497864
49786813,8,"VISA, CARTE_BANCAIRE",visa,497868
45331429,8,"VISA, CARTE_BANCAIRE",visa,453314
45333220,8,"VISA, CARTE_BANCAIRE",visa,453332
45333248,8,"VISA, CARTE_BANCAIRE",visa,453332
45333898,8,"VISA, CARTE_BANCAIRE",visa,453338
45335245,8,"VISA, CARTE_BANCAIRE",visa,453352
45335247,8,"VISA, CARTE_BANCAIRE",visa,453352
45335048,8,"VISA, CARTE_BANCAIRE",visa,453350
45335448,8,"VISA, CARTE_BANCAIRE",visa,453354
51364042,8,"MASTER, CARTE_BANCAIRE",master,513640
45335867,8,"VISA, CARTE_BANCAIRE",visa,453358
51366692,8,"MASTER, CARTE_BANCAIRE",master,513666
45623156,8,"VISA, CARTE_BANCAIRE",visa,456231
49799099,8,"VISA, CARTE_BANCAIRE",visa,497990
51374021,8,"MASTER, CARTE_BANCAIRE",master,513740
49785422,8,"VISA, CARTE_BANCAIRE",visa,497854
51620707,8,"MASTER, CARTE_BANCAIRE",master,516207
49784843,8,"VISA, CARTE_BANCAIRE",visa,497848
49785622,8,"VISA, CARTE_BANCAIRE",visa,497856
49785611,8,"VISA, CARTE_BANCAIRE",visa,497856
45330131,8,"VISA, CARTE_BANCAIRE",visa,453301
49786838,8,"VISA, CARTE_BANCAIRE",visa,497868
49786223,8,"VISA, CARTE_BANCAIRE",visa,497862
49787423,8,"VISA, CARTE_BANCAIRE",visa,497874
45331425,8,"VISA, CARTE_BANCAIRE",visa,453314
45330799,8,"VISA, CARTE_BANCAIRE",visa,453307
45330787,8,"VISA, CARTE_BANCAIRE",visa,453307
45330802,8,"VISA, CARTE_BANCAIRE",visa,453308
49788103,8,"VISA, CARTE_BANCAIRE",visa,497881
49788140,8,"VISA, CARTE_BANCAIRE",visa,497881
49788717,8,"VISA, CARTE_BANCAIRE",visa,497887
45331940,8,"VISA, CARTE_BANCAIRE",visa,453319
45331860,8,"VISA, CARTE_BANCAIRE",visa,453318
45331487,8,"VISA, CARTE_BANCAIRE",visa,453314
45331802,8,"VISA, CARTE_BANCAIRE",visa,453318
45333283,8,"VISA, CARTE_BANCAIRE",visa,453332
45333247,8,"VISA, CARTE_BANCAIRE",visa,453332
45333899,8,"VISA, CARTE_BANCAIRE",visa,453338
45333835,8,"VISA, CARTE_BANCAIRE",visa,453338
49794918,8,"VISA, CARTE_BANCAIRE",visa,497949
51364816,8,"MASTER, CARTE_BANCAIRE",master,513648
49794320,8,"VISA, CARTE_BANCAIRE",visa,497943
51369016,8,"MASTER, CARTE_BANCAIRE",master,513690
49799631,8,"VISA, CARTE_BANCAIRE",visa,497996
51373312,8,"MASTER, CARTE_BANCAIRE",master,513733
51375717,8,"MASTER, CARTE_BANCAIRE",master,513757
51377970,8,"MASTER, CARTE_BANCAIRE",master,513779
51377579,8,"MASTER, CARTE_BANCAIRE",master,513775
45335098,8,"VISA, CARTE_BANCAIRE",visa,453350
51364819,8,"MASTER, CARTE_BANCAIRE",master,513648
45335017,8,"VISA, CARTE_BANCAIRE",visa,453350
45335244,8,"VISA, CARTE_BANCAIRE",visa,453352
45335036,8,"VISA, CARTE_BANCAIRE",visa,453350
45335478,8,"VISA, CARTE_BANCAIRE",visa,453354
45335468,8,"VISA, CARTE_BANCAIRE",visa,453354
45335444,8,"VISA, CARTE_BANCAIRE",visa,453354
51364023,8,"MASTER, CARTE_BANCAIRE",master,513640
51366694,8,"MASTER, CARTE_BANCAIRE",master,513666
45335683,8,"VISA, CARTE_BANCAIRE",visa,453356
51366683,8,"MASTER, CARTE_BANCAIRE",master,513666
45337039,8,"VISA, CARTE_BANCAIRE",visa,453370
45337010,8,"VISA, CARTE_BANCAIRE",visa,453370
51369004,8,"MASTER, CARTE_BANCAIRE",master,513690
51366681,8,"MASTER, CARTE_BANCAIRE",master,513666
51366695,8,"MASTER, CARTE_BANCAIRE",master,513666
51366698,8,"MASTER, CARTE_BANCAIRE",master,513666
49794911,8,"VISA, CARTE_BANCAIRE",visa,497949
49794312,8,"VISA, CARTE_BANCAIRE",visa,497943
51369005,8,"MASTER, CARTE_BANCAIRE",master,513690
49798813,8,"VISA, CARTE_BANCAIRE",visa,497988
51374522,8,"MASTER, CARTE_BANCAIRE",master,513745
45335833,8,"VISA, CARTE_BANCAIRE",visa,453358
45335817,8,"VISA, CARTE_BANCAIRE",visa,453358
51366674,8,"MASTER, CARTE_BANCAIRE",master,513666
45337060,8,"VISA, CARTE_BANCAIRE",visa,453370
49794913,8,"VISA, CARTE_BANCAIRE",visa,497949
51369001,8,"MASTER, CARTE_BANCAIRE",master,513690
51369012,8,"MASTER, CARTE_BANCAIRE",master,513690
51374916,8,"MASTER, CARTE_BANCAIRE",master,513749
51374913,8,"MASTER, CARTE_BANCAIRE",master,513749
51375722,8,"MASTER, CARTE_BANCAIRE",master,513757
53234710,8,"MASTER, CARTE_BANCAIRE",master,532347
45623108,8,"VISA, CARTE_BANCAIRE",visa,456231
45623157,8,"VISA, CARTE_BANCAIRE",visa,456231
45623147,8,"VISA, CARTE_BANCAIRE",visa,456231
45623811,8,"VISA, CARTE_BANCAIRE",visa,456238
45623819,8,"VISA, CARTE_BANCAIRE",visa,456238
45623812,8,"VISA, CARTE_BANCAIRE",visa,456238
45623166,8,"VISA, CARTE_BANCAIRE",visa,456231
47718292,8,"VISA, CARTE_BANCAIRE",visa,477182
45623816,8,"VISA, CARTE_BANCAIRE",visa,456238
45622006,8,"VISA, CARTE_BANCAIRE",visa,456220
47718679,8,"VISA, CARTE_BANCAIRE",visa,477186
45623815,8,"VISA, CARTE_BANCAIRE",visa,456238
45623818,8,"VISA, CARTE_BANCAIRE",visa,456238
45629502,8,"VISA, CARTE_BANCAIRE",visa,456295
45629509,8,"VISA, CARTE_BANCAIRE",visa,456295
53234510,8,"MASTER, CARTE_BANCAIRE",master,532345
53234504,8,"MASTER, CARTE_BANCAIRE",master,532345
53234522,8,"MASTER, CARTE_BANCAIRE",master,532345
53234400,8,"MASTER, CARTE_BANCAIRE",master,532344
53234410,8,"MASTER, CARTE_BANCAIRE",master,532344
53234502,8,"MASTER, CARTE_BANCAIRE",master,532345
45629505,8,"VISA, CARTE_BANCAIRE",visa,456295
53234523,8,"MASTER, CARTE_BANCAIRE",master,532345
53234402,8,"MASTER, CARTE_BANCAIRE",master,532344
53234425,8,"MASTER, CARTE_BANCAIRE",master,532344
56124112,8,CARTE_BANCAIRE,maestro,561241
56124178,8,CARTE_BANCAIRE,maestro,561241
56124167,8,CARTE_BANCAIRE,maestro,561241
56125402,8,CARTE_BANCAIRE,maestro,561254
45629511,8,"VISA, CARTE_BANCAIRE",visa,456295
53234503,8,"MASTER, CARTE_BANCAIRE",master,532345
53234406,8,"MASTER, CARTE_BANCAIRE",master,532344
53234712,8,"MASTER, CARTE_BANCAIRE",master,532347
56125448,8,CARTE_BANCAIRE,maestro,561254
45629907,8,"VISA, CARTE_BANCAIRE",visa,456299
53234411,8,"MASTER, CARTE_BANCAIRE",master,532344
53234407,8,"MASTER, CARTE_BANCAIRE",master,532344
45629506,8,"VISA, CARTE_BANCAIRE",visa,456295
53234512,8,"MASTER, CARTE_BANCAIRE",master,532345
53234416,8,"MASTER, CARTE_BANCAIRE",master,532344
53234704,8,"MASTER, CARTE_BANCAIRE",master,532347
56124179,8,CARTE_BANCAIRE,maestro,561241
56124102,8,CARTE_BANCAIRE,maestro,561241
56125410,8,CARTE_BANCAIRE,maestro,561254
53234413,8,"MASTER, CARTE_BANCAIRE",master,532344
56125420,8,CARTE_BANCAIRE,maestro,561254
56125481,8,CARTE_BANCAIRE,maestro,561254
53234525,8,"MASTER, CARTE_BANCAIRE",master,532345
56124169,8,CARTE_BANCAIRE,maestro,561241
56124117,8,CARTE_BANCAIRE,maestro,561241
53234524,8,"MASTER, CARTE_BANCAIRE",master,532345
53234616,8,"MASTER, CARTE_BANCAIRE",master,532346
53234611,8,"MASTER, CARTE_BANCAIRE",master,532346
53234521,8,"MASTER, CARTE_BANCAIRE",master,532345
53234603,8,"MASTER, CARTE_BANCAIRE",master,532346
56125671,8,"MASTER, MAESTRO, CARTE_BANCAIRE",maestro,561256
49835924,8,"VISA, CARTE_BANCAIRE",visa,498359
56125413,8,CARTE_BANCAIRE,maestro,561254
56124136,8,CARTE_BANCAIRE,maestro,561241
56125778,8,"MASTER, MAESTRO, CARTE_BANCAIRE",maestro,561257
53234527,8,"MASTER, CARTE_BANCAIRE",master,532345
53234403,8,"MASTER, CARTE_BANCAIRE",master,532344
53234600,8,"MASTER, CARTE_BANCAIRE",master,532346
49837036,8,"VISA, CARTE_BANCAIRE",visa,498370
56124122,8,CARTE_BANCAIRE,maestro,561241
56124129,8,CARTE_BANCAIRE,maestro,561241
56125412,8,CARTE_BANCAIRE,maestro,561254
56124195,8,CARTE_BANCAIRE,maestro,561241
53234501,8,"MASTER, CARTE_BANCAIRE",master,532345
56125472,8,CARTE_BANCAIRE,maestro,561254
53234404,8,"MASTER, CARTE_BANCAIRE",master,532344
45623187,8,"VISA, CARTE_BANCAIRE",visa,456231
56124148,8,CARTE_BANCAIRE,maestro,561241
56125417,8,CARTE_BANCAIRE,maestro,561254
56125467,8,CARTE_BANCAIRE,maestro,561254
56125445,8,CARTE_BANCAIRE,maestro,561254
56125499,8,CARTE_BANCAIRE,maestro,561254
47718299,8,"VISA, CARTE_BANCAIRE",visa,477182
45623167,8,"VISA, CARTE_BANCAIRE",visa,456231
56124161,8,CARTE_BANCAIRE,maestro,561241
56125495,8,CARTE_BANCAIRE,maestro,561254
56124182,8,CARTE_BANCAIRE,maestro,561241
56124144,8,CARTE_BANCAIRE,maestro,561241
56124133,8,CARTE_BANCAIRE,maestro,561241
56125429,8,CARTE_BANCAIRE,maestro,561254
56125482,8,CARTE_BANCAIRE,maestro,561254
45623102,8,"VISA, CARTE_BANCAIRE",visa,456231
45933104,8,"VISA, CARTE_BANCAIRE",visa,459331
56125439,8,CARTE_BANCAIRE,maestro,561254
56125461,8,CARTE_BANCAIRE,maestro,561254
56125878,8,"MASTER, MAESTRO, CARTE_BANCAIRE",maestro,561258
45930221,8,"VISA, CARTE_BANCAIRE",visa,459302
45930223,8,"VISA, CARTE_BANCAIRE",visa,459302
45933100,8,"VISA, CARTE_BANCAIRE",visa,459331
56124171,8,CARTE_BANCAIRE,maestro,561241
56125423,8,CARTE_BANCAIRE,maestro,561254
56125498,8,CARTE_BANCAIRE,maestro,561254
56125466,8,CARTE_BANCAIRE,maestro,561254
45950733,8,"VISA, CARTE_BANCAIRE",visa,459507
53234520,8,"MASTER, CARTE_BANCAIRE",master,532345
45932917,8,"VISA, CARTE_BANCAIRE",visa,459329
45629503,8,"VISA, CARTE_BANCAIRE",visa,456295
45629510,8,"VISA, CARTE_BANCAIRE",visa,456295
45623139,8,"VISA, CARTE_BANCAIRE",visa,456231
45623119,8,"VISA, CARTE_BANCAIRE",visa,456231
45937501,8,"VISA, CARTE_BANCAIRE",visa,459375
45623135,8,"VISA, CARTE_BANCAIRE",visa,456231
53234417,8,"MASTER, CARTE_BANCAIRE",master,532344
45623813,8,"VISA, CARTE_BANCAIRE",visa,456238
45629500,8,"VISA, CARTE_BANCAIRE",visa,456295
45937503,8,"VISA, CARTE_BANCAIRE",visa,459375
45958633,8,"VISA, CARTE_BANCAIRE",visa,459586
45629508,8,"VISA, CARTE_BANCAIRE",visa,456295
53234505,8,"MASTER, CARTE_BANCAIRE",master,532345
53234615,8,"MASTER, CARTE_BANCAIRE",master,532346
53234717,8,"MASTER, CARTE_BANCAIRE",master,532347
53234507,8,"MASTER, CARTE_BANCAIRE",master,532345
53234613,8,"MASTER, CARTE_BANCAIRE",master,532346
53234516,8,"MASTER, CARTE_BANCAIRE",master,532345
53234424,8,"MASTER, CARTE_BANCAIRE",master,532344
53234426,8,"MASTER, CARTE_BANCAIRE",master,532344
53234715,8,"MASTER, CARTE_BANCAIRE",master,532347
56124125,8,CARTE_BANCAIRE,maestro,561241
53234716,8,"MASTER, CARTE_BANCAIRE",master,532347
56124181,8,CARTE_BANCAIRE,maestro,561241
53234605,8,"MASTER, CARTE_BANCAIRE",master,532346
53234422,8,"MASTER, CARTE_BANCAIRE",master,532344
53234405,8,"MASTER, CARTE_BANCAIRE",master,532344
45950740,8,"VISA, CARTE_BANCAIRE",visa,459507
53234607,8,"MASTER, CARTE_BANCAIRE",master,532346
53234517,8,"MASTER, CARTE_BANCAIRE",master,532345
53234601,8,"MASTER, CARTE_BANCAIRE",master,532346
53234602,8,"MASTER, CARTE_BANCAIRE",master,532346
53234612,8,"MASTER, CARTE_BANCAIRE",master,532346
53234610,8,"MASTER, CARTE_BANCAIRE",master,532346
53234420,8,"MASTER, CARTE_BANCAIRE",master,532344
49901178,8,"VISA, CARTE_BANCAIRE",visa,499011
49901466,8,"VISA, CARTE_BANCAIRE",visa,499014
49901109,8,"VISA, CARTE_BANCAIRE",visa,499011
49901446,8,"VISA, CARTE_BANCAIRE",visa,499014
49904268,8,"VISA, CARTE_BANCAIRE",visa,499042
56124110,8,CARTE_BANCAIRE,maestro,561241
56125424,8,CARTE_BANCAIRE,maestro,561254
53234706,8,"MASTER, CARTE_BANCAIRE",master,532347
45950605,8,"VISA, CARTE_BANCAIRE",visa,459506
56124120,8,CARTE_BANCAIRE,maestro,561241
56125435,8,CARTE_BANCAIRE,maestro,561254
53234515,8,"MASTER, CARTE_BANCAIRE",master,532345
53234412,8,"MASTER, CARTE_BANCAIRE",master,532344
53234701,8,"MASTER, CARTE_BANCAIRE",master,532347
53234500,8,"MASTER, CARTE_BANCAIRE",master,532345
53234427,8,"MASTER, CARTE_BANCAIRE",master,532344
53234702,8,"MASTER, CARTE_BANCAIRE",master,532347
56124135,8,CARTE_BANCAIRE,maestro,561241
53234526,8,"MASTER, CARTE_BANCAIRE",master,532345
53234617,8,"MASTER, CARTE_BANCAIRE",master,532346
56125879,8,"MASTER, MAESTRO, CARTE_BANCAIRE",maestro,561258
56125487,8,CARTE_BANCAIRE,maestro,561254
49901147,8,"VISA, CARTE_BANCAIRE",visa,499011
49901146,8,"VISA, CARTE_BANCAIRE",visa,499011
49901378,8,"VISA, CARTE_BANCAIRE",visa,499013
49901235,8,"VISA, CARTE_BANCAIRE",visa,499012
53234514,8,"MASTER, CARTE_BANCAIRE",master,532345
56124160,8,CARTE_BANCAIRE,maestro,561241
56125425,8,CARTE_BANCAIRE,maestro,561254
56125483,8,CARTE_BANCAIRE,maestro,561254
56125478,8,CARTE_BANCAIRE,maestro,561254
56125672,8,"MASTER, MAESTRO, CARTE_BANCAIRE",maestro,561256
45958613,8,"VISA, CARTE_BANCAIRE",visa,459586
45958605,8,"VISA, CARTE_BANCAIRE",visa,459586
56125491,8,CARTE_BANCAIRE,maestro,561254
49900138,8,"VISA, CARTE_BANCAIRE",visa,499001
49902238,8,"VISA, CARTE_BANCAIRE",visa,499022
49902346,8,"VISA, CARTE_BANCAIRE",visa,499023
56124139,8,CARTE_BANCAIRE,maestro,561241
56124131,8,CARTE_BANCAIRE,maestro,561241
56124123,8,CARTE_BANCAIRE,maestro,561241
53234421,8,"MASTER, CARTE_BANCAIRE",master,532344
53234703,8,"MASTER, CARTE_BANCAIRE",master,532347
53234705,8,"MASTER, CARTE_BANCAIRE",master,532347
56124147,8,CARTE_BANCAIRE,maestro,561241
56125779,8,"MASTER, MAESTRO, CARTE_BANCAIRE",maestro,561257
56124166,8,CARTE_BANCAIRE,maestro,561241
49900178,8,"VISA, CARTE_BANCAIRE",visa,499001
49901068,8,"VISA, CARTE_BANCAIRE",visa,499010
49901204,8,"VISA, CARTE_BANCAIRE",visa,499012
49902268,8,"VISA, CARTE_BANCAIRE",visa,499022
56125460,8,CARTE_BANCAIRE,maestro,561254
53234401,8,"MASTER, CARTE_BANCAIRE",master,532344
56125972,8,"MASTER, MAESTRO, CARTE_BANCAIRE",maestro,561259
53234714,8,"MASTER, CARTE_BANCAIRE",master,532347
49900338,8,"VISA, CARTE_BANCAIRE",visa,499003
49901008,8,"VISA, CARTE_BANCAIRE",visa,499010
49902278,8,"VISA, CARTE_BANCAIRE",visa,499022
49904187,8,"VISA, CARTE_BANCAIRE",visa,499041
56125678,8,"MASTER, MAESTRO, CARTE_BANCAIRE",maestro,561256
56124172,8,CARTE_BANCAIRE,maestro,561241
56125431,8,CARTE_BANCAIRE,maestro,561254
56125771,8,"MASTER, MAESTRO, CARTE_BANCAIRE",maestro,561257
49901404,8,"VISA, CARTE_BANCAIRE",visa,499014
49903135,8,"VISA, CARTE_BANCAIRE",visa,499031
49903108,8,"VISA, CARTE_BANCAIRE",visa,499031
49903004,8,"VISA, CARTE_BANCAIRE",visa,499030
56125469,8,CARTE_BANCAIRE,maestro,561254
48651921,8,"VISA, CARTE_BANCAIRE",visa,486519
48651938,8,"VISA, CARTE_BANCAIRE",visa,486519
56125871,8,"MASTER, MAESTRO, CARTE_BANCAIRE",maestro,561258
56124113,8,CARTE_BANCAIRE,maestro,561241
56124187,8,CARTE_BANCAIRE,maestro,561241
49835824,8,"VISA, CARTE_BANCAIRE",visa,498358
56125872,8,"MASTER, MAESTRO, CARTE_BANCAIRE",maestro,561258
49837236,8,"VISA, CARTE_BANCAIRE",visa,498372
56125979,8,"MASTER, MAESTRO, CARTE_BANCAIRE",maestro,561259
49900257,8,"VISA, CARTE_BANCAIRE",visa,499002
49900204,8,"VISA, CARTE_BANCAIRE",visa,499002
49900466,8,"VISA, CARTE_BANCAIRE",visa,499004
49900402,8,"VISA, CARTE_BANCAIRE",visa,499004
49901308,8,"VISA, CARTE_BANCAIRE",visa,499013
49901287,8,"VISA, CARTE_BANCAIRE",visa,499012
49901401,8,"VISA, CARTE_BANCAIRE",visa,499014
49902266,8,"VISA, CARTE_BANCAIRE",visa,499022
49902366,8,"VISA, CARTE_BANCAIRE",visa,499023
45933102,8,"VISA, CARTE_BANCAIRE",visa,459331
56125971,8,"MASTER, MAESTRO, CARTE_BANCAIRE",maestro,561259
56125772,8,"MASTER, MAESTRO, CARTE_BANCAIRE",maestro,561257
56125479,8,CARTE_BANCAIRE,maestro,561254
49837136,8,"VISA, CARTE_BANCAIRE",visa,498371
49837336,8,"VISA, CARTE_BANCAIRE",visa,498373
49902035,8,"VISA, CARTE_BANCAIRE",visa,499020
49903078,8,"VISA, CARTE_BANCAIRE",visa,499030
56125444,8,CARTE_BANCAIRE,maestro,561254
56125447,8,CARTE_BANCAIRE,maestro,561254
49904004,8,"VISA, CARTE_BANCAIRE",visa,499040
49905168,8,"VISA, CARTE_BANCAIRE",visa,499051
49905146,8,"VISA, CARTE_BANCAIRE",visa,499051
49905078,8,"VISA, CARTE_BANCAIRE",visa,499050
49838024,8,"VISA, CARTE_BANCAIRE",visa,498380
47718672,8,"VISA, CARTE_BANCAIRE",visa,477186
45623109,8,"VISA, CARTE_BANCAIRE",visa,456231
45623817,8,"VISA, CARTE_BANCAIRE",visa,456238
45623101,8,"VISA, CARTE_BANCAIRE",visa,456231
45623168,8,"VISA, CARTE_BANCAIRE",visa,456231
45930219,8,"VISA, CARTE_BANCAIRE",visa,459302
45933105,8,"VISA, CARTE_BANCAIRE",visa,459331
45623138,8,"VISA, CARTE_BANCAIRE",visa,456231
56124194,8,CARTE_BANCAIRE,maestro,561241
56124145,8,CARTE_BANCAIRE,maestro,561241
56125433,8,CARTE_BANCAIRE,maestro,561254
56125978,8,"MASTER, MAESTRO, CARTE_BANCAIRE",maestro,561259
45950639,8,"VISA, CARTE_BANCAIRE",visa,459506
45623146,8,"VISA, CARTE_BANCAIRE",visa,456231
45623814,8,"VISA, CARTE_BANCAIRE",visa,456238
45933003,8,"VISA, CARTE_BANCAIRE",visa,459330
45623178,8,"VISA, CARTE_BANCAIRE",visa,456231
53234604,8,"MASTER, CARTE_BANCAIRE",master,532346
53234423,8,"MASTER, CARTE_BANCAIRE",master,532344
45629504,8,"VISA, CARTE_BANCAIRE",visa,456295
53234511,8,"MASTER, CARTE_BANCAIRE",master,532345
56124168,8,CARTE_BANCAIRE,maestro,561241
56125422,8,CARTE_BANCAIRE,maestro,561254
56125468,8,CARTE_BANCAIRE,maestro,561254
56125440,8,CARTE_BANCAIRE,maestro,561254
56125679,8,"MASTER, MAESTRO, CARTE_BANCAIRE",maestro,561256
45629501,8,"VISA, CARTE_BANCAIRE",visa,456295
53234513,8,"MASTER, CARTE_BANCAIRE",master,532345
53234415,8,"MASTER, CARTE_BANCAIRE",master,532344
53234506,8,"MASTER, CARTE_BANCAIRE",master,532345
53234614,8,"MASTER, CARTE_BANCAIRE",master,532346
53234414,8,"MASTER, CARTE_BANCAIRE",master,532344
53234606,8,"MASTER, CARTE_BANCAIRE",master,532346
53234713,8,"MASTER, CARTE_BANCAIRE",master,532347
56124183,8,CARTE_BANCAIRE,maestro,561241
56124198,8,CARTE_BANCAIRE,maestro,561241
53234711,8,"MASTER, CARTE_BANCAIRE",master,532347
56125436,8,CARTE_BANCAIRE,maestro,561254
56125494,8,CARTE_BANCAIRE,maestro,561254
56125471,8,CARTE_BANCAIRE,maestro,561254
45950611,8,"VISA, CARTE_BANCAIRE",visa,459506
45950713,8,"VISA, CARTE_BANCAIRE",visa,459507
45950707,8,"VISA, CARTE_BANCAIRE",visa,459507
45950623,8,"VISA, CARTE_BANCAIRE",visa,459506
45950738,8,"VISA, CARTE_BANCAIRE",visa,459507
45950717,8,"VISA, CARTE_BANCAIRE",visa,459507
45950739,8,"VISA, CARTE_BANCAIRE",visa,459507
51992000,8,"MASTER, CARTE_BANCAIRE",master,519920
49900347,8,"VISA, CARTE_BANCAIRE",visa,499003
49900157,8,"VISA, CARTE_BANCAIRE",visa,499001
49901208,8,"VISA, CARTE_BANCAIRE",visa,499012
49900304,8,"VISA, CARTE_BANCAIRE",visa,499003
49901047,8,"VISA, CARTE_BANCAIRE",visa,499010
49900487,8,"VISA, CARTE_BANCAIRE",visa,499004
49900246,8,"VISA, CARTE_BANCAIRE",visa,499002
49901078,8,"VISA, CARTE_BANCAIRE",visa,499010
49900335,8,"VISA, CARTE_BANCAIRE",visa,499003
51736502,8,"MASTER, CARTE_BANCAIRE",master,517365
51736609,8,"MASTER, CARTE_BANCAIRE",master,517366
49903109,8,"VISA, CARTE_BANCAIRE",visa,499031
49904209,8,"VISA, CARTE_BANCAIRE",visa,499042
49905247,8,"VISA, CARTE_BANCAIRE",visa,499052
49905238,8,"VISA, CARTE_BANCAIRE",visa,499052
45933002,8,"VISA, CARTE_BANCAIRE",visa,459330
45335633,8,"VISA, CARTE_BANCAIRE",visa,453356
45335672,8,"VISA, CARTE_BANCAIRE",visa,453356
45337012,8,"VISA, CARTE_BANCAIRE",visa,453370
51374523,8,"MASTER, CARTE_BANCAIRE",master,513745
51374510,8,"MASTER, CARTE_BANCAIRE",master,513745
51375716,8,"MASTER, CARTE_BANCAIRE",master,513757
49900268,8,"VISA, CARTE_BANCAIRE",visa,499002
51378171,8,"MASTER, CARTE_BANCAIRE",master,513781
51377873,8,"MASTER, CARTE_BANCAIRE",master,513778
51378178,8,"MASTER, CARTE_BANCAIRE",master,513781
49900387,8,"VISA, CARTE_BANCAIRE",visa,499003
49900435,8,"VISA, CARTE_BANCAIRE",visa,499004
49900108,8,"VISA, CARTE_BANCAIRE",visa,499001
49901135,8,"VISA, CARTE_BANCAIRE",visa,499011
49902247,8,"VISA, CARTE_BANCAIRE",visa,499022
49902168,8,"VISA, CARTE_BANCAIRE",visa,499021
49902001,8,"VISA, CARTE_BANCAIRE",visa,499020
49902047,8,"VISA, CARTE_BANCAIRE",visa,499020
49901104,8,"VISA, CARTE_BANCAIRE",visa,499011
49902068,8,"VISA, CARTE_BANCAIRE",visa,499020
49902157,8,"VISA, CARTE_BANCAIRE",visa,499021
49903146,8,"VISA, CARTE_BANCAIRE",visa,499031
45930214,8,"VISA, CARTE_BANCAIRE",visa,459302
45930216,8,"VISA, CARTE_BANCAIRE",visa,459302
45930210,8,"VISA, CARTE_BANCAIRE",visa,459302
45958607,8,"VISA, CARTE_BANCAIRE",visa,459586
49900447,8,"VISA, CARTE_BANCAIRE",visa,499004
49900135,8,"VISA, CARTE_BANCAIRE",visa,499001
49900404,8,"VISA, CARTE_BANCAIRE",visa,499004
49901201,8,"VISA, CARTE_BANCAIRE",visa,499012
49901066,8,"VISA, CARTE_BANCAIRE",visa,499010
49901057,8,"VISA, CARTE_BANCAIRE",visa,499010
45930218,8,"VISA, CARTE_BANCAIRE",visa,459302
49900168,8,"VISA, CARTE_BANCAIRE",visa,499001
49900102,8,"VISA, CARTE_BANCAIRE",visa,499001
49905187,8,"VISA, CARTE_BANCAIRE",visa,499051
49905104,8,"VISA, CARTE_BANCAIRE",visa,499051
49905066,8,"VISA, CARTE_BANCAIRE",visa,499050
45930225,8,"VISA, CARTE_BANCAIRE",visa,459302
49901347,8,"VISA, CARTE_BANCAIRE",visa,499013
49902335,8,"VISA, CARTE_BANCAIRE",visa,499023
49902208,8,"VISA, CARTE_BANCAIRE",visa,499022
49903357,8,"VISA, CARTE_BANCAIRE",visa,499033
49900209,8,"VISA, CARTE_BANCAIRE",visa,499002
49900308,8,"VISA, CARTE_BANCAIRE",visa,499003
49901101,8,"VISA, CARTE_BANCAIRE",visa,499011
51736509,8,"MASTER, CARTE_BANCAIRE",master,517365
49901366,8,"VISA, CARTE_BANCAIRE",visa,499013
49901157,8,"VISA, CARTE_BANCAIRE",visa,499011
49905087,8,"VISA, CARTE_BANCAIRE",visa,499050
49903068,8,"VISA, CARTE_BANCAIRE",visa,499030
49904247,8,"VISA, CARTE_BANCAIRE",visa,499042
49904068,8,"VISA, CARTE_BANCAIRE",visa,499040
45930212,8,"VISA, CARTE_BANCAIRE",visa,459302
49905147,8,"VISA, CARTE_BANCAIRE",visa,499051
49900101,8,"VISA, CARTE_BANCAIRE",visa,499001
49900409,8,"VISA, CARTE_BANCAIRE",visa,499004
49901304,8,"VISA, CARTE_BANCAIRE",visa,499013
49901457,8,"VISA, CARTE_BANCAIRE",visa,499014
49901001,8,"VISA, CARTE_BANCAIRE",visa,499010
49902135,8,"VISA, CARTE_BANCAIRE",visa,499021
49901601,8,"VISA, CARTE_BANCAIRE",visa,499016
45930211,8,"VISA, CARTE_BANCAIRE",visa,459302
49905157,8,"VISA, CARTE_BANCAIRE",visa,499051
45950702,8,"VISA, CARTE_BANCAIRE",visa,459507
49901438,8,"VISA, CARTE_BANCAIRE",visa,499014
49901409,8,"VISA, CARTE_BANCAIRE",visa,499014
49901346,8,"VISA, CARTE_BANCAIRE",visa,499013
49901009,8,"VISA, CARTE_BANCAIRE",visa,499010
49902301,8,"VISA, CARTE_BANCAIRE",visa,499023
49902357,8,"VISA, CARTE_BANCAIRE",visa,499023
